user_id,age,sex,last_month_salary
1564,41,F,8625
1565,32,M,4165
1566,64,F,941
1567,61,M,7500
1568,38,M,
1569,38,M,6417
1570,30,F,1200
1571,31,M,5800
1572,29,M,5000
1573,28,F,2096
1574,80,M,
1575,39,M,10945
1576,65,F,
1577,34,M,6213
1578,49,F,8400
1579,43,F,
1580,39,M,9820
1581,29,F,0
1582,74,M,
1583,58,M,5878
1584,60,F,
1585,64,M,6500
1586,67,F,
1587,75,M,1292
1588,46,M,
1589,57,M,
1590,26,F,5731
1591,46,M,950
1592,43,M,9200
1593,86,F,3783
1594,55,M,5733
1595,45,M,2600
1596,34,F,
1597,48,M,8750
1598,40,F,4500
1599,66,F,4250
1600,52,M,2400
1601,46,F,
1602,53,M,8750
1603,56,M,
1604,54,F,6250
1605,57,M,
1606,35,F,
1607,71,M,2330
1608,61,M,9400
1609,47,M,
1610,54,F,5300
1611,49,M,
1612,35,M,
1613,45,F,3750
1614,63,M,
1615,59,M,7026
1616,53,F,5559
1617,63,M,
1618,55,F,4600
1619,74,F,
1620,50,M,3800
1621,37,F,
1622,47,M,
1623,73,M,3400
1624,39,F,5084
1625,62,M,6500
1626,66,F,
1627,30,M,
1628,52,M,6699
1629,51,M,6748
1630,62,F,5650
1631,66,M,7250
1632,58,M,5355
1633,55,F,12466
1634,33,M,
1635,53,M,
1636,56,F,
1637,72,M,1
1638,52,F,12000
1639,30,F,1649
1640,67,M,9500
1641,43,F,11000
1642,48,M,3170
1643,73,M,
1644,47,F,9166
1645,75,M,
1646,58,F,4350
1647,88,M,9763
1648,28,M,4161
1649,84,M,4500
1650,35,F,6790
1651,66,M,4597
1652,50,M,
1653,40,F,5018
1654,38,M,
1655,38,M,8333
1656,49,F,5066
1657,40,M,5752
1658,59,F,4100
1659,39,F,
1660,30,M,4300
1661,38,F,4200
1662,37,M,7340
1663,83,M,2237
1664,53,F,
1665,58,M,4600
1666,64,F,9649
1667,75,M,
1668,52,M,10833
1669,54,M,
1670,65,F,1801
1671,69,M,
1672,38,M,3749
1673,33,F,8500
1674,26,M,3400
1675,47,M,
1676,46,F,7000
1677,35,M,
1678,70,F,5503
1679,35,F,
1680,24,M,4400
1681,67,F,
1682,70,M,
1683,62,M,5604
1684,80,F,10000
1685,48,M,4250
1686,54,F,6416
1687,36,M,2768
1688,63,M,6824
1689,55,M,4600
1690,47,F,3299
1691,40,M,5926
1692,50,M,12666
1693,57,F,12417
1694,36,M,3218
1695,64,M,10083
1696,34,F,3600
1697,51,M,2400
1698,56,F,
1699,52,F,4266
1700,32,M,3500
1701,53,F,3433
1702,55,M,13000
1703,39,M,50000
1704,63,F,
1705,40,M,9000
1706,63,F,5650
1707,42,M,
1708,58,M,1040
1709,82,M,8459
1710,35,F,13595
1711,40,M,8750
1712,35,M,2416
1713,38,F,11034
1714,24,M,0
1715,36,M,2800
1716,78,F,
1717,64,M,6116
1718,71,F,
1719,45,F,
1720,34,M,22694
1721,37,F,5871
1722,72,M,5916
1723,50,M,16850
1724,55,F,9167
1725,54,M,9833
1726,66,F,4123
1727,78,M,1457
1728,84,M,
1729,61,M,4000
1730,27,F,3000
1731,58,M,8800
1732,74,M,7900
1733,51,F,1400
1734,53,M,8500
1735,92,M,4166
1736,40,F,8000
1737,73,M,8900
1738,70,F,10500
1739,43,F,7200
1740,59,M,14117
1741,57,F,2556
1742,73,M,4999
1743,59,M,4832
1744,39,F,9583
1745,53,M,4166
1746,41,F,2200
1747,66,M,3600
1748,73,M,
1749,48,M,
1750,63,F,3770
1751,49,M,7666
1752,66,M,19666
1753,62,F,10666
1754,37,M,7933
1755,25,M,254
1756,41,F,3000
1757,35,M,3000
1758,51,F,
1759,55,F,10500
1760,47,M,6290
1761,47,F,5000
1762,73,M,2500
1763,63,M,19000
1764,67,F,
1765,51,M,
1766,44,F,7520
1767,36,M,4000
1768,71,M,5000
1769,38,M,9450
1770,60,F,
1771,43,M,
1772,45,M,2355
1773,62,F,
1774,60,M,5191
1775,66,M,11594
1776,39,F,8000
1777,59,M,
1778,56,F,
1779,56,F,8390
1780,31,M,3500
1781,40,F,3200
1782,23,M,0
1783,45,M,6818
1784,63,F,
1785,41,M,8500
1786,61,F,3850
1787,53,M,
1788,61,M,11500
1789,43,M,2746
1790,65,F,4639
1791,23,M,200
1792,22,M,864
1793,35,F,100
1794,35,M,3175
1795,80,M,10827
1796,76,F,2444
1797,47,M,5000
1798,61,F,2846
1799,51,F,15000
1800,54,M,3800
1801,27,F,1800
1802,40,M,4200
1803,52,M,10557
1804,37,F,
1805,37,M,30200
1806,45,F,11390
1807,85,M,4000
1808,65,M,23801
1809,70,M,6000
1810,55,F,15833
1811,30,M,4300
1812,68,M,7000
1813,59,F,6167
1814,41,M,7611
1815,57,M,7200
1816,41,F,2750
1817,64,M,
1818,51,F,2332
1819,53,F,5700
1820,48,M,9328
1821,74,F,3600
1822,61,M,4250
1823,35,M,9100
1824,64,F,
1825,37,M,2975
1826,48,F,11333
1827,76,M,4000
1828,26,M,
1829,40,M,5900
1830,49,F,
1831,23,M,1000
1832,84,M,
1833,36,F,2425
1834,61,M,
1835,51,M,1500
1836,90,F,
1837,66,M,1690
1838,43,F,5000
1839,63,F,7783
1840,69,M,
1841,52,F,13868
1842,46,M,7166
1843,41,M,
1844,77,F,
1845,29,M,8656
1846,28,F,
1847,45,M,4000
1848,51,M,
1849,51,M,6400
1850,49,F,4200
1851,60,M,6892
1852,51,M,5500
1853,36,F,5348
1854,77,M,0
1855,51,M,7000
1856,47,F,14025
1857,62,M,11300
1858,44,F,6799
1859,52,F,0
1860,56,M,
1861,65,F,1880
1862,37,M,1409
1863,56,M,4499
1864,55,F,4300
1865,46,M,5559
1866,42,F,4769
1867,33,M,2000
1868,34,M,
1869,25,M,3000
1870,50,F,
1871,73,M,3970
1872,67,M,4574
1873,82,F,2100
1874,65,M,11500
1875,46,M,4407
1876,50,F,10800
1877,37,M,8582
1878,48,F,6500
1879,67,F,2400
1880,44,M,10416
1881,30,F,4000
1882,48,M,7600
1883,47,M,3167
1884,64,F,5667
1885,37,M,12000
1886,59,F,6666
1887,52,M,3591
1888,48,M,3720
1889,53,M,13166
1890,58,F,8166
1891,56,M,9000
1892,83,M,
1893,35,F,3493
1894,48,M,
1895,53,M,1696
1896,38,F,5100
1897,81,M,1950
1898,29,F,1939
1899,63,F,
1900,39,M,8400
1901,44,F,5300
1902,55,M,0
1903,60,M,5373
1904,34,F,2800
1905,63,M,
1906,28,F,
1907,74,M,9050
1908,31,M,7700
1909,64,M,2614
1910,57,F,15000
1911,57,M,1
1912,36,M,7600
1913,28,F,3600
1914,24,M,1462
1915,46,M,8450
1916,36,F,2500
1917,47,M,5583
1918,32,F,2711
1919,52,F,5400
1920,75,M,5884
1921,41,F,12750
1922,45,M,
1923,59,M,3000
1924,62,F,3800
1925,43,M,
1926,60,F,
1927,33,M,4016
1928,72,M,
1929,57,M,4166
1930,47,F,
1931,48,M,2987
1932,44,M,8710
1933,68,F,5555
1934,48,M,6916
1935,59,M,
1936,42,F,5500
1937,66,M,4919
1938,61,F,5884
1939,24,F,820
1940,43,M,15000
1941,42,F,14166
1942,73,M,8000
1943,27,M,1500
1944,54,F,
1945,35,M,5166
1946,54,F,4926
1947,46,M,5021
1948,59,M,
1949,59,M,5967
1950,91,F,
1951,57,M,
1952,50,M,1600
1953,32,F,2590
1954,31,M,
1955,58,M,10600
1956,86,F,
1957,71,M,5666
1958,74,F,
1959,80,F,15500
1960,49,M,4000
1961,35,F,3000
1962,53,M,8680
1963,63,M,
1964,58,F,4645
1965,31,M,3500
1966,28,F,4225
1967,48,M,13287
1968,36,M,5716
1969,69,M,
1970,55,F,8500
1971,35,M,9000
1972,60,M,19000
1973,27,F,2900
1974,55,M,14383
1975,30,M,
1976,71,F,0
1977,65,M,4600
1978,66,F,6722
1979,37,F,2500
1980,69,M,1500
1981,40,F,7000
1982,44,M,8300
1983,48,M,
1984,50,F,
1985,61,M,
1986,56,F,5612
1987,56,M,4000
1988,38,M,10000
1989,51,M,13400
1990,35,F,5417
1991,64,M,
1992,48,M,
1993,56,F,2916
1994,56,M,
1995,67,M,5200
1996,72,F,9850
1997,53,M,15862
1998,47,F,4646
1999,24,F,1200
2000,45,M,
2001,42,F,4500
2002,49,M,4936
2003,55,M,6750
2004,39,F,9833
2005,74,M,4300
2006,30,F,
2007,42,M,9500
2008,63,M,6700
2009,41,M,6101
2010,84,F,4379
2011,71,M,6500
2012,51,M,2500
2013,44,F,9400
2014,65,M,8000
2015,56,M,7701
2016,45,F,4000
2017,44,M,10000
2018,48,F,6879
2019,45,F,11700
2020,55,M,14033
2021,74,F,
2022,82,M,
2023,55,M,1584
2024,41,F,2539
2025,44,M,
2026,61,F,4756
2027,30,M,3811
2028,78,M,10000
2029,48,M,96500
2030,52,F,10330
2031,44,M,
2032,47,M,2972
2033,49,F,581
2034,46,M,10095
2035,66,M,9791
2036,43,F,3000
2037,56,M,9900
2038,54,F,2200
2039,73,F,10500
2040,34,M,2500
2041,52,F,
2042,78,M,3538
2043,62,M,1162
2044,57,F,12916
2045,31,M,4416
2046,51,F,8748
2047,33,M,4275
2048,48,M,6750
2049,30,M,3400
2050,56,F,7800
2051,39,M,4600
2052,52,M,7550
2053,39,F,4000
2054,70,M,6366
2055,46,M,6284
2056,40,F,3260
2057,60,M,10480
2058,66,F,0
2059,45,F,3490
2060,84,M,
2061,51,F,
2062,69,M,5000
2063,50,M,6400
2064,54,F,8000
2065,64,M,2916
2066,25,F,2881
2067,62,M,6216
2068,48,M,6000
2069,62,M,
2070,63,F,6666
2071,47,M,3857
2072,56,M,8050
2073,32,F,4200
2074,60,M,10000
2075,31,M,1835
2076,72,F,10000
2077,60,M,
2078,44,F,6150
2079,48,F,2500
2080,50,M,1500
2081,58,F,10416
2082,46,M,0
2083,52,M,1100
2084,38,F,10000
2085,51,M,
2086,47,F,5000
2087,67,M,2190
2088,46,M,15416
2089,71,M,15000
2090,50,F,1883
2091,44,M,14166
2092,34,M,2400
2093,64,F,4418
2094,42,M,4378
2095,80,M,2666
2096,48,F,6000
2097,46,M,40650
2098,76,F,2800
2099,49,F,7585
2100,48,M,
2101,83,F,
2102,80,M,10000
2103,27,M,1850
2104,42,F,2500
2105,59,M,13366
2106,47,F,15000
2107,68,M,12584
2108,74,M,1081
2109,55,M,1600
2110,72,F,8000
2111,48,M,15111
2112,58,M,12500
2113,69,F,2989
2114,61,M,13167
2115,53,M,5404
2116,61,F,
2117,40,M,8000
2118,41,F,12307
2119,38,F,6000
2120,79,M,3566
2121,56,F,10866
2122,44,M,20000
2123,32,M,3500
2124,61,F,8501
2125,62,M,
2126,37,F,9600
2127,45,M,3350
2128,43,M,7000
2129,23,M,898
2130,28,F,2600
2131,60,M,11411
2132,57,M,
2133,48,F,1200
2134,39,M,4310
2135,45,M,7500
2136,50,F,6291
2137,59,M,4500
2138,66,F,6000
2139,55,F,11179
2140,70,M,5619
2141,63,F,15100
2142,24,M,1157
2143,30,M,3600
2144,60,F,
2145,33,M,7640
2146,40,F,
2147,45,M,2800
2148,29,M,3247
2149,32,M,3201
2150,67,F,2344
2151,33,M,
2152,74,M,5000
2153,38,F,
2154,67,M,3800
2155,63,M,
2156,49,F,3200
2157,45,M,6250
2158,60,F,11240
2159,63,F,4220
2160,55,M,5227
2161,38,F,6232
2162,62,M,
2163,53,M,
2164,73,F,
2165,49,M,
2166,45,F,9286
2167,23,M,1750
2168,30,M,5500
2169,97,M,3287
2170,78,F,
2171,44,M,12083
2172,55,M,9255
2173,63,F,917
2174,31,M,
2175,48,M,7721
2176,63,F,7083
2177,76,M,
2178,67,F,
2179,48,F,4224
2180,57,M,1540
2181,49,F,13000
2182,26,M,2500
2183,51,M,
2184,59,F,13000
2185,86,M,
2186,62,F,
2187,74,M,
2188,41,M,4635
2189,73,M,
2190,54,F,2100
2191,50,M,12200
2192,39,M,6400
2193,84,F,6500
2194,50,M,4900
2195,69,M,4081
2196,33,F,9500
2197,41,M,5083
2198,65,F,5000
2199,39,F,2500
2200,62,M,9000
2201,40,F,3548
2202,69,M,9000
2203,63,M,0
2204,65,F,
2205,53,M,15200
2206,79,F,2500
2207,51,M,4100
2208,41,M,3000
2209,65,M,4166
2210,50,F,3333
2211,39,M,9000
2212,79,M,4191
2213,64,F,800
2214,75,M,7500
2215,79,M,
2216,52,F,3750
2217,72,M,5420
2218,86,F,7735
2219,62,F,3000
2220,59,M,
2221,55,F,7259
2222,71,M,0
2223,64,M,0
2224,53,F,12000
2225,49,M,2000
2226,56,F,
2227,58,M,6700
2228,37,M,10833
2229,50,M,13961
2230,45,F,10000
2231,32,M,2300
2232,38,M,5000
2233,60,F,15566
2234,63,M,5667
2235,41,M,11263
2236,41,F,
2237,84,M,
2238,65,F,5345
2239,71,F,11440
2240,22,M,800
2241,53,F,9100
2242,58,M,11666
2243,23,M,820
2244,76,F,5500
2245,58,M,11140
2246,44,F,1500
2247,58,M,12400
2248,31,M,7573
2249,69,M,16483
2250,63,F,4379
2251,47,M,5329
2252,41,M,8094
2253,26,F,3917
2254,71,M,5003
2255,67,M,
2256,53,F,2800
2257,54,M,800
2258,81,F,7900
2259,64,F,
2260,29,M,2400
2261,61,F,9083
2262,23,M,1200
2263,76,M,3500
2264,35,F,4800
2265,54,M,26000
2266,53,F,11397
2267,60,M,3727
2268,51,M,12483
2269,62,M,3800
2270,46,F,4854
2271,54,M,3233
2272,42,M,3612
2273,60,F,
2274,50,M,12500
2275,59,M,1500
2276,77,F,
2277,33,M,3000
2278,56,F,4500
2279,41,F,1500
2280,61,M,15000
2281,37,F,3000
2282,63,M,
2283,44,M,4100
2284,46,F,
2285,34,M,7243
2286,61,F,1750
2287,85,M,
2288,47,M,3550
2289,74,M,
2290,50,F,
2291,68,M,
2292,49,M,150000
2293,81,F,
2294,70,M,3000
2295,35,M,5350
2296,43,F,5000
2297,47,M,3583
2298,46,F,6235
2299,46,F,0
2300,69,M,8675
2301,40,F,5416
2302,79,M,10834
2303,21,M,
2304,44,F,4420
2305,33,M,2000
2306,26,F,1
2307,45,M,4673
2308,23,M,
2309,53,M,5300
2310,26,F,6592
2311,41,M,
2312,30,M,4000
2313,41,F,5900
2314,55,M,10583
2315,59,M,3720
2316,62,F,4200
2317,45,M,5000
2318,63,F,
2319,38,F,6200
2320,41,M,0
2321,56,F,8300
2322,32,M,5400
2323,54,M,6399
2324,45,F,8339
2325,66,M,3499
2326,77,F,
2327,37,M,7182
2328,39,M,2080
2329,56,M,11250
2330,61,F,
2331,64,M,
2332,36,M,4163
2333,31,F,
2334,89,M,
2335,43,M,4677
2336,30,F,2800
2337,48,M,
2338,59,F,3987
2339,78,F,
2340,49,M,7200
2341,42,F,3830
2342,24,M,820
2343,61,M,
2344,69,F,
2345,62,M,5700
2346,35,F,2875
2347,59,M,12946
2348,47,M,19666
2349,53,M,3225
2350,53,F,4000
2351,39,M,2191
2352,50,M,3000
2353,52,F,4999
2354,70,M,
2355,50,M,7215
2356,56,F,
2357,56,M,6000
2358,50,F,5694
2359,57,F,7500
2360,47,M,15000
2361,64,F,7800
2362,44,M,742
2363,40,M,3200
2364,52,F,9916
2365,37,M,6667
2366,29,F,3000
2367,58,M,
2368,28,M,0
2369,51,M,5116
2370,34,F,
2371,79,M,4000
2372,67,M,
2373,57,F,5258
2374,47,M,8450
2375,43,M,
2376,32,F,
2377,33,M,4833
2378,74,F,16483
2379,52,F,11111
2380,82,M,3064
2381,30,F,3995
2382,59,M,14166
2383,68,M,
2384,62,F,800
2385,76,M,10500
2386,45,F,
2387,45,M,
2388,32,M,3516
2389,56,M,
2390,56,F,1744
2391,55,M,4166
2392,30,M,9083
2393,23,F,1000
2394,63,M,9350
2395,66,M,
2396,45,F,2600
2397,62,M,
2398,65,F,5833
2399,29,F,4480
2400,63,M,4583
2401,26,F,5417
2402,59,M,4201
2403,56,M,10960
2404,34,F,6566
2405,85,M,
2406,64,F,
2407,49,M,8467
2408,51,M,11500
2409,60,M,4416
2410,46,F,8583
2411,46,M,4600
2412,44,M,7100
2413,84,F,6641
2414,46,M,8100
2415,36,M,9700
2416,43,F,9499
2417,67,M,
2418,61,F,10750
2419,47,F,4000
2420,67,M,8100
2421,36,F,4666
2422,45,M,
2423,34,M,6550
2424,43,F,
2425,57,M,
2426,60,F,2980
2427,33,M,4309
2428,47,M,
2429,46,M,3944
2430,48,F,3083
2431,56,M,22500
2432,71,M,3476
2433,56,F,8800
2434,60,M,13250
2435,34,M,2245
2436,54,F,16270
2437,47,M,6750
2438,63,F,931
2439,67,F,4152
2440,25,M,820
2441,48,F,
2442,49,M,3600
2443,52,M,5234
2444,69,F,3335
2445,49,M,
2446,45,F,6000
2447,57,M,9583
2448,86,M,
2449,33,M,4500
2450,60,F,
2451,40,M,6800
2452,39,M,
2453,43,F,6000
2454,75,M,
2455,47,M,3500
2456,42,F,
2457,50,M,22533
2458,43,F,9583
2459,62,F,
2460,55,M,
2461,56,F,2490
2462,34,M,3300
2463,61,M,
2464,48,F,6666
2465,33,M,
2466,46,F,
2467,57,M,
2468,55,M,
2469,40,M,1800
2470,43,F,4035
2471,51,M,12000
2472,81,M,3250
2473,60,F,5350
2474,39,M,26000
2475,50,M,11224
2476,55,F,5579
2477,49,M,4900
2478,45,F,
2479,57,F,
2480,79,M,
2481,46,F,
2482,34,M,1775
2483,53,M,
2484,53,F,10000
2485,54,M,8500
2486,57,F,3500
2487,53,M,
2488,58,M,18467
2489,50,M,5270
2490,60,F,3500
2491,37,M,6167
2492,38,M,6100
2493,30,F,3625
2494,51,M,6000
2495,84,M,
2496,48,F,5900
2497,54,M,
2498,74,F,
2499,25,F,4750
2500,78,M,1416
2501,22,F,1600
2502,48,M,
2503,60,M,7900
2504,43,F,3644
2505,41,M,25000
2506,68,F,5000
2507,46,M,4642
2508,54,M,
2509,51,M,14235
2510,29,F,1638
2511,48,M,1364
2512,56,M,6225
2513,34,F,8100
2514,49,M,
2515,54,M,7660
2516,75,F,
2517,47,M,10416
2518,81,F,3000
2519,68,F,2199
2520,52,M,11496
2521,67,F,1528
2522,74,M,4100
2523,45,M,8750
2524,39,F,3500
2525,79,M,
2526,54,F,4000
2527,32,M,7558
2528,38,M,14335
2529,72,M,4500
2530,65,F,10500
2531,63,M,
2532,27,M,0
2533,32,F,7280
2534,40,M,4000
2535,53,M,0
2536,28,F,2343
2537,68,M,8333
2538,91,F,
2539,59,F,1411
2540,62,M,12500
2541,63,F,4500
2542,75,M,5000
2543,28,M,3800
2544,73,F,
2545,63,M,6500
2546,49,F,5100
2547,58,M,2500
2548,59,M,7500
2549,57,M,
2550,42,F,15000
2551,24,M,820
2552,50,M,9554
2553,38,F,0
2554,25,M,974
2555,43,M,5112
2556,81,F,
2557,48,M,5947
2558,38,F,6000
2559,63,F,850
2560,59,M,5500
2561,36,F,8200
2562,57,M,
2563,49,M,15000
2564,81,F,3900
2565,47,M,11000
2566,26,F,2500
2567,47,M,8412
2568,44,M,5850
2569,70,M,
2570,82,F,2063
2571,51,M,2000
2572,71,M,
2573,27,F,1765
2574,67,M,3220
2575,70,M,1000
2576,39,F,3500
2577,49,M,9000
2578,55,F,10879
2579,47,F,5325
2580,54,M,26230
2581,75,F,6910
2582,63,M,11000
2583,28,M,6666
2584,77,F,8333
2585,57,M,3500
2586,69,F,9877
2587,65,M,8000
2588,59,M,
2589,38,M,1000
2590,40,F,7033
2591,56,M,7166
2592,32,M,2400
2593,48,F,11702
2594,69,M,4817
2595,38,M,
2596,35,F,
2597,65,M,
2598,66,F,15000
2599,48,F,6000
2600,80,M,4167
2601,25,F,
2602,57,M,3416
2603,42,M,3000
2604,24,F,4400
2605,68,M,9500
2606,64,F,8500
2607,66,M,
2608,52,M,13333
2609,68,M,5367
2610,67,F,
2611,41,M,7500
2612,40,M,1
2613,50,F,
2614,44,M,12750
2615,51,M,
2616,49,F,9000
2617,69,M,8333
2618,45,F,7000
2619,44,F,13316
2620,64,M,5000
2621,63,F,7000
2622,44,M,6083
2623,60,M,9000
2624,53,F,
2625,32,M,2000
2626,74,F,783
2627,49,M,8500
2628,29,M,4633
2629,55,M,5085
2630,48,F,5723
2631,55,M,5000
2632,35,M,3300
2633,51,F,4941
2634,56,M,8500
2635,47,M,5700
2636,69,F,
2637,62,M,6000
2638,70,F,1505
2639,40,F,5000
2640,65,M,7750
2641,71,F,3761
2642,54,M,20000
2643,38,M,4166
2644,70,F,2916
2645,51,M,3750
2646,85,F,
2647,42,M,50000
2648,45,M,3200
2649,34,M,
2650,60,F,
2651,70,M,
2652,25,M,2500
2653,48,F,2770
2654,48,M,2200
2655,58,M,
2656,33,F,7500
2657,62,M,0
2658,41,F,500
2659,62,F,3800
2660,61,M,5100
2661,73,F,
2662,44,M,
2663,35,M,4500
2664,33,F,5300
2665,63,M,4765
2666,57,F,5900
2667,35,M,1800
2668,67,M,
2669,72,M,9916
2670,72,F,2500
2671,45,M,15883
2672,38,M,6384
2673,63,F,
2674,76,M,
2675,52,M,11373
2676,34,F,5200
2677,76,M,6700
2678,45,F,5183
2679,33,F,5000
2680,75,M,
2681,77,F,3400
2682,76,M,2009
2683,55,M,3417
2684,73,F,18221
2685,30,M,6500
2686,23,F,1527
2687,51,M,5476
2688,63,M,4100
2689,65,M,10000
2690,66,F,
2691,47,M,
2692,58,M,3750
2693,78,F,4588
2694,78,M,
2695,66,M,
2696,39,F,4218
2697,87,M,
2698,39,F,5917
2699,69,F,
2700,60,M,9966
2701,46,F,9169
2702,54,M,7667
2703,55,M,2800
2704,44,F,
2705,46,M,7760
2706,61,F,
2707,39,M,2800
2708,27,M,4500
2709,55,M,
2710,24,F,
2711,32,M,7767
2712,68,M,5109
2713,25,F,2500
2714,32,M,2253
2715,64,M,3896
2716,32,F,5833
2717,70,M,1829
2718,47,F,9219
2719,54,F,4000
2720,28,M,2448
2721,58,F,4166
2722,45,M,7140
2723,36,M,13334
2724,36,F,3000
2725,74,M,2325
2726,59,F,8881
2727,43,M,5995
2728,37,M,3500
2729,66,M,10750
2730,73,F,
2731,39,M,6615
2732,37,M,
2733,64,F,250
2734,72,M,5900
2735,69,M,2744
2736,68,F,4666
2737,64,M,
2738,58,F,3000
2739,41,F,8750
2740,69,M,5366
2741,42,F,2100
2742,35,M,6784
2743,57,M,
2744,30,F,2333
2745,26,M,1600
2746,52,F,12059
2747,39,M,2701
2748,68,M,4496
2749,54,M,1000
2750,60,F,12400
2751,40,M,1
2752,63,M,
2753,69,F,7334
2754,51,M,8499
2755,46,M,8633
2756,48,F,5000
2757,23,M,
2758,38,F,
2759,72,F,
2760,59,M,10758
2761,58,F,9773
2762,63,M,1300
2763,33,M,6080
2764,65,F,8319
2765,50,M,9583
2766,71,F,3614
2767,35,M,5546
2768,26,M,
2769,38,M,6500
2770,64,F,4500
2771,67,M,5500
2772,64,M,
2773,60,F,6160
2774,51,M,4000
2775,60,M,19000
2776,54,F,6194
2777,42,M,5600
2778,49,F,9000
2779,72,F,1500
2780,68,M,4849
2781,45,F,4606
2782,56,M,8250
2783,43,M,2995
2784,64,F,
2785,42,M,4500
2786,28,F,2300
2787,53,M,2400
2788,64,M,9225
2789,79,M,
2790,37,F,4500
2791,60,M,3400
2792,52,M,11280
2793,85,F,2500
2794,65,M,105591
2795,54,M,
2796,87,F,
2797,61,M,7700
2798,38,F,5000
2799,29,F,4400
2800,35,M,14850
2801,30,F,2420
2802,66,M,9619
2803,62,M,
2804,74,F,10000
2805,54,M,6500
2806,66,F,8838
2807,49,M,16416
2808,72,M,2000
2809,40,M,5000
2810,65,F,6395
2811,47,M,10750
2812,51,M,7641
2813,60,F,
2814,71,M,5000
2815,53,M,0
2816,38,F,3076
2817,49,M,5000
2818,37,F,4737
2819,46,F,8826
2820,59,M,
2821,48,F,12400
2822,22,M,3800
2823,45,M,1138
2824,52,F,2308
2825,56,M,6438
2826,69,F,2000
2827,30,M,5500
2828,59,M,5441
2829,82,M,4589
2830,45,F,14083
2831,52,M,6250
2832,62,M,6400
2833,51,F,
2834,48,M,5000
2835,59,M,8574
2836,30,F,
2837,66,M,
2838,75,F,
2839,31,F,
2840,49,M,
2841,70,F,
2842,29,M,3000
2843,43,M,
2844,32,F,3833
2845,68,M,4086
2846,42,F,6155
2847,44,M,5200
2848,51,M,2900
2849,68,M,4541
2850,53,F,2200
2851,35,M,3375
2852,74,M,5373
2853,83,F,
2854,53,M,4785
2855,74,M,121000
2856,41,F,1800
2857,59,M,10533
2858,48,F,9400
2859,69,F,
2860,52,M,3100
2861,58,F,3333
2862,58,M,
2863,65,M,3200
2864,53,F,5900
2865,38,M,5470
2866,62,F,10000
2867,45,M,
2868,76,M,
2869,53,M,8500
2870,47,F,6416
2871,48,M,7333
2872,55,M,
2873,56,F,8600
2874,26,M,5000
2875,61,M,
2876,59,F,2500
2877,59,M,5500
2878,50,F,2650
2879,31,F,
2880,82,M,189
2881,59,F,11700
2882,39,M,7600
2883,44,M,6000
2884,41,F,7474
2885,55,M,12575
2886,49,F,10000
2887,55,M,6113
2888,51,M,
2889,44,M,3750
2890,40,F,3126
2891,59,M,5210
2892,43,M,9500
2893,78,F,5000
2894,84,M,9783
2895,77,M,3527
2896,48,F,7416
2897,44,M,2600
2898,50,F,7917
2899,50,F,
2900,64,M,7166
2901,85,F,4300
2902,42,M,10000
2903,53,M,5460
2904,71,F,3667
2905,55,M,7500
2906,68,F,7000
2907,53,M,9220
2908,47,M,8750
2909,60,M,5517
2910,55,F,
2911,77,M,3500
2912,25,M,4900
2913,56,F,5700
2914,46,M,4416
2915,46,M,6900
2916,60,F,8317
2917,64,M,2137
2918,42,F,6250
2919,83,F,3558
2920,35,M,8210
2921,40,F,7416
2922,87,M,3066
2923,66,M,
2924,61,F,3600
2925,25,M,820
2926,89,F,
2927,39,M,5000
2928,50,M,
2929,55,M,14500
2930,75,F,9829
2931,71,M,10000
2932,21,M,
2933,53,F,
2934,48,M,10500
2935,67,M,11700
2936,59,F,
2937,26,M,
2938,49,F,5524
2939,46,F,17500
2940,68,M,6270
2941,49,F,4333
2942,50,M,7450
2943,69,M,3900
2944,41,F,0
2945,33,M,4600
2946,52,F,10000
2947,58,M,
2948,45,M,5000
2949,40,M,8059
2950,55,F,6833
2951,68,M,7300
2952,46,M,
2953,83,F,
2954,56,M,1000
2955,55,M,15000
2956,61,F,6185
2957,75,M,5400
2958,29,F,4684
2959,68,F,11842
2960,40,M,6000
2961,43,F,
2962,51,M,12083
2963,56,M,10750
2964,30,F,6488
2965,79,M,6297
2966,21,F,641
2967,24,M,1600
2968,44,M,7500
2969,48,M,8750
2970,36,F,5500
2971,39,M,8426
2972,28,M,3383
2973,72,F,2500
2974,69,M,33575
2975,43,M,3135
2976,48,F,6960
2977,37,M,7000
2978,48,F,7200
2979,60,F,12000
2980,63,M,10172
2981,54,F,
2982,41,M,3167
2983,31,M,2769
2984,79,F,2000
2985,45,M,7083
2986,53,F,3200
2987,52,M,4646
2988,40,M,2533
2989,30,M,
2990,57,F,3049
2991,23,M,3700
2992,65,M,
2993,62,F,18500
2994,60,M,4668
2995,53,M,3983
2996,54,F,12100
2997,30,M,
2998,44,F,3500
2999,39,F,4702
3000,54,M,8000
3001,85,F,10500
3002,57,M,2250
3003,63,M,13000
3004,51,F,1300
3005,58,M,
3006,37,F,3600
3007,63,M,
3008,46,M,
3009,50,M,9633
3010,32,F,
3011,70,M,
3012,25,M,3000
3013,32,F,
3014,59,M,
3015,44,M,6400
3016,29,F,4130
3017,44,M,
3018,61,F,15000
3019,54,F,11652
3020,62,M,
3021,50,F,73700
3022,37,M,2838
3023,46,M,2000
