user_id,sex,age,age_category,dependents_c,last_month_salary_c
932,M,49,40-49,2,21500
933,F,75,70-79,1,18600
934,M,54,50-59,0,7580
935,M,49,40-49,0,4000
936,F,41,40-49,2,5000
937,M,39,30-39,2,5200
938,F,74,70-79,0,7904
939,F,43,40-49,0,5070
940,M,67,60-69,1,4500
941,F,22,20-29,0,2745
942,M,54,50-59,0,250
943,M,67,60-69,0,2916
944,F,81,80-89,0,7072
945,M,51,50-59,0,7580
946,F,87,80-89,0,5067
947,M,64,60-69,0,7492
948,M,46,40-49,1,6800
949,M,41,40-49,1,4218
950,F,31,30-39,1,3000
951,M,45,40-49,2,7489
952,M,59,50-59,0,6916
953,F,57,50-59,1,8847
954,M,72,70-79,0,5000
955,M,29,20-29,0,2905
956,F,57,50-59,0,6500
957,M,47,40-49,0,7489
958,F,49,40-49,2,18000
959,F,43,40-49,0,4684
960,M,61,60-69,0,3091
961,F,82,80-89,0,10933
962,M,28,20-29,0,4300
963,M,38,30-39,0,5499
964,F,62,60-69,0,5916
965,M,31,30-39,0,4076
966,F,81,80-89,0,5263
967,M,31,30-39,2,3555
968,M,55,50-59,3,5450
969,M,75,70-79,0,1700
970,F,55,50-59,0,7580
971,M,33,30-39,2,5035
972,M,79,70-79,1,3400
973,F,64,60-69,0,8000
974,M,55,50-59,0,1000
975,M,62,60-69,1,9500
976,F,56,50-59,2,7580
977,M,53,50-59,3,10000
978,F,57,50-59,0,18333
979,F,41,40-49,4,4800
980,M,34,30-39,0,5499
981,F,35,30-39,0,5000
982,M,52,50-59,2,7580
983,M,25,20-29,0,2240
984,F,50,50-59,1,1500
985,M,35,30-39,0,8000
986,F,40,40-49,5,0
987,M,42,40-49,0,7489
988,M,40,40-49,2,8333
989,M,73,70-79,0,7950
990,F,49,40-49,1,2544
991,M,58,50-59,0,8500
992,M,38,30-39,1,24000
993,F,68,60-69,0,7492
994,M,53,50-59,2,1182
995,M,66,60-69,0,12000
996,F,57,50-59,1,2674
997,M,58,50-59,0,21258
998,F,54,50-59,2,30000
999,F,75,70-79,0,2892
1000,M,56,50-59,0,4300
1001,F,40,40-49,2,15000
1002,M,67,60-69,1,13000
1003,M,56,50-59,0,6600
1004,F,41,40-49,3,2600
1005,M,51,50-59,3,11500
1006,F,64,60-69,0,7492
1007,M,64,60-69,0,2500
1008,M,33,30-39,2,8750
1009,M,39,30-39,2,6163
1010,F,60,60-69,0,7492
1011,M,27,20-29,0,1250
1012,M,23,20-29,1,6000
1013,F,48,40-49,2,11000
1014,M,61,60-69,0,9000
1015,M,28,20-29,0,3255
1016,F,38,30-39,1,3510
1017,M,47,40-49,2,7084
1018,F,51,50-59,0,8200
1019,F,62,60-69,1,11600
1020,M,44,40-49,1,6428
1021,F,62,60-69,0,4001
1022,M,60,60-69,0,7067
1023,M,66,60-69,0,7492
1024,F,48,40-49,0,5166
1025,M,70,70-79,0,5598
1026,F,30,30-39,0,3600
1027,M,23,20-29,0,1666
1028,M,58,50-59,0,4889
1029,M,50,50-59,0,7580
1030,F,56,50-59,0,4530
1031,M,26,20-29,2,2942
1032,M,35,30-39,0,4583
1033,F,50,50-59,0,3928
1034,M,65,60-69,0,10000
1035,M,54,50-59,4,4950
1036,F,40,40-49,1,6780
1037,M,71,70-79,0,5598
1038,F,75,70-79,1,5598
1039,F,59,50-59,3,2300
1040,M,80,80-89,0,5067
1041,F,73,70-79,0,4000
1042,M,54,50-59,0,9166
1043,M,61,60-69,0,10500
1044,F,63,60-69,0,8580
1045,M,70,70-79,0,11666
1046,F,48,40-49,3,22000
1047,M,44,40-49,1,3777
1048,M,62,60-69,1,12810
1049,M,58,50-59,0,5000
1050,F,86,80-89,0,5716
1051,M,51,50-59,2,7589
1052,M,50,50-59,1,4153
1053,F,55,50-59,0,5836
1054,M,75,70-79,1,2400
1055,M,64,60-69,0,13479
1056,F,64,60-69,0,7916
1057,M,62,60-69,0,4688
1058,F,56,50-59,0,1500
1059,F,79,70-79,0,2433
1060,M,57,50-59,2,13000
1061,F,66,60-69,0,9967
1062,M,70,70-79,1,5000
1063,M,74,70-79,0,2100
1064,F,58,50-59,1,7580
1065,M,59,50-59,0,3281
1066,F,52,50-59,1,3333
1067,M,30,30-39,0,1500
1068,M,49,40-49,1,4900
1069,M,61,60-69,1,10000
1070,F,41,40-49,0,2500
1071,M,76,70-79,0,2700
1072,M,45,40-49,2,0
1073,F,58,50-59,2,8333
1074,M,68,60-69,0,9000
1075,M,71,70-79,0,5700
1076,F,75,70-79,0,5598
1077,M,62,60-69,0,6000
1078,F,66,60-69,0,9300
1079,F,46,40-49,2,3800
1080,M,65,60-69,0,14325
1081,F,67,60-69,0,9300
1082,M,47,40-49,0,2535
1083,M,62,60-69,0,7492
1084,F,81,80-89,0,5067
1085,M,75,70-79,0,5598
1086,F,36,30-39,0,5000
1087,M,59,50-59,0,4709
1088,M,55,50-59,0,4250
1089,M,57,50-59,0,6500
1090,F,37,30-39,2,6250
1091,M,36,30-39,1,10400
1092,M,24,20-29,0,820
1093,F,27,20-29,0,2600
1094,M,81,80-89,0,3597
1095,M,55,50-59,2,7500
1096,F,44,40-49,2,8500
1097,M,66,60-69,1,7492
1098,F,63,60-69,0,8500
1099,F,30,30-39,0,5499
1100,M,43,40-49,1,0
1101,F,47,40-49,4,4798
1102,M,53,50-59,0,4500
1103,M,70,70-79,0,5598
1104,F,82,80-89,0,5067
1105,M,30,30-39,1,2750
1106,F,51,50-59,0,5200
1107,M,55,50-59,0,7580
1108,M,53,50-59,1,2400
1109,M,37,30-39,0,6000
1110,F,88,80-89,0,5067
1111,M,51,50-59,1,5000
1112,M,24,20-29,0,1879
1113,F,65,60-69,0,10395
1114,M,36,30-39,0,3940
1115,M,60,60-69,0,22799
1116,F,55,50-59,1,6000
1117,M,67,60-69,1,12374
1118,F,39,30-39,3,9900
1119,F,39,30-39,2,1
1120,M,59,50-59,0,7580
1121,F,88,80-89,0,5067
1122,M,49,40-49,0,3878
1123,M,44,40-49,1,13500
1124,F,49,40-49,1,4888
1125,M,89,80-89,0,2253
1126,F,32,30-39,1,3650
1127,M,70,70-79,1,6000
1128,M,48,40-49,3,4872
1129,M,46,40-49,3,8182
1130,F,30,30-39,0,3005
1131,M,45,40-49,1,4500
1132,M,65,60-69,0,4299
1133,F,67,60-69,0,14880
1134,M,53,50-59,0,8666
1135,M,53,50-59,2,5193
1136,F,60,60-69,1,12500
1137,M,63,60-69,1,19200
1138,F,60,60-69,0,9916
1139,F,47,40-49,3,8000
1140,M,66,60-69,0,3108
1141,F,23,20-29,0,1800
1142,M,29,20-29,3,2500
1143,M,66,60-69,1,7492
1144,F,55,50-59,0,7580
1145,M,47,40-49,2,7489
1146,F,78,70-79,1,5100
1147,M,75,70-79,0,5598
1148,M,47,40-49,3,1350
1149,M,50,50-59,0,7580
1150,F,43,40-49,3,9060
1151,M,62,60-69,0,7492
1152,M,56,50-59,0,12683
1153,F,38,30-39,0,3292
1154,M,59,50-59,1,7400
1155,M,44,40-49,3,11340
1156,F,44,40-49,0,4833
1157,M,54,50-59,0,2875
1158,F,22,20-29,0,929
1159,F,66,60-69,0,7492
1160,M,61,60-69,0,7492
1161,F,37,30-39,2,1872
1162,M,59,50-59,3,3156
1163,M,56,50-59,2,3224
1164,F,46,40-49,2,8867
1165,M,69,60-69,0,7492
1166,F,57,50-59,1,2705
1167,M,60,60-69,0,7492
1168,M,29,20-29,0,5600
1169,M,79,70-79,0,5598
1170,F,47,40-49,1,10548
1171,M,52,50-59,2,4270
1172,M,69,60-69,1,6001
1173,F,73,70-79,0,10357
1174,M,45,40-49,1,7489
1175,M,52,50-59,1,10380
1176,F,61,60-69,0,1
1177,M,50,50-59,1,5000
1178,F,54,50-59,1,12500
1179,F,61,60-69,3,7492
1180,M,60,60-69,1,16000
1181,F,56,50-59,1,7580
1182,M,47,40-49,3,5000
1183,M,63,60-69,0,7492
1184,F,62,60-69,0,7492
1185,M,54,50-59,0,4400
1186,F,82,80-89,0,6000
1187,M,46,40-49,3,6473
1188,M,39,30-39,2,7332
1189,M,33,30-39,0,2700
1190,F,51,50-59,1,7580
1191,M,44,40-49,0,2982
1192,M,49,40-49,0,7700
1193,F,60,60-69,0,5338
1194,M,75,70-79,0,75000
1195,M,40,40-49,3,11000
1196,F,51,50-59,0,1200
1197,M,60,60-69,1,8216
1198,F,52,50-59,1,4000
1199,F,67,60-69,0,6000
1200,M,47,40-49,3,16666
1201,F,43,40-49,0,8000
1202,M,38,30-39,3,5255
1203,M,68,60-69,0,6900
1204,F,60,60-69,1,5991
1205,M,35,30-39,3,6700
1206,F,67,60-69,0,4188
1207,M,61,60-69,0,7492
1208,M,77,70-79,0,2400
1209,M,58,50-59,0,7580
1210,F,42,40-49,1,1500
1211,M,49,40-49,2,6785
1212,M,49,40-49,0,11100
1213,F,54,50-59,1,24500
1214,M,59,50-59,0,5590
1215,M,62,60-69,2,9875
1216,F,43,40-49,1,3000
1217,M,51,50-59,0,5857
1218,F,58,50-59,0,5261
1219,F,34,30-39,1,5000
1220,M,43,40-49,3,14833
1221,F,68,60-69,1,7492
1222,M,57,50-59,2,27082
1223,M,55,50-59,1,7580
1224,F,63,60-69,0,7300
1225,M,54,50-59,1,1800
1226,F,55,50-59,0,3000
1227,M,63,60-69,0,7200
1228,M,38,30-39,2,2720
1229,M,48,40-49,2,6000
1230,F,51,50-59,2,6700
1231,M,52,50-59,1,8800
1232,M,30,30-39,0,4000
1233,F,83,80-89,0,19867
1234,M,52,50-59,3,10200
1235,M,43,40-49,3,8324
1236,F,60,60-69,0,7492
1237,M,47,40-49,2,6500
1238,F,32,30-39,1,4425
1239,F,48,40-49,3,33333
1240,M,27,20-29,0,3500
1241,F,26,20-29,1,6008
1242,M,24,20-29,0,2905
1243,M,46,40-49,1,7079
1244,F,44,40-49,2,8102
1245,M,31,30-39,0,5000
1246,F,26,20-29,2,4304
1247,M,30,30-39,0,5000
1248,M,54,50-59,1,1680
1249,M,37,30-39,2,6333
1250,F,56,50-59,0,7580
1251,M,69,60-69,0,7492
1252,M,75,70-79,0,5598
1253,F,73,70-79,0,5598
1254,M,44,40-49,0,3800
1255,M,86,80-89,0,3416
1256,F,40,40-49,2,5333
1257,M,73,70-79,0,1508
1258,F,75,70-79,0,6567
1259,F,39,30-39,3,8000
1260,M,40,40-49,0,6364
1261,F,74,70-79,0,4840
1262,M,49,40-49,2,10716
1263,M,31,30-39,0,3900
1264,F,48,40-49,3,3750
1265,M,53,50-59,0,5527
1266,F,59,50-59,0,7580
1267,M,80,80-89,0,5067
1268,M,49,40-49,0,7500
1269,M,78,70-79,0,10000
1270,F,55,50-59,0,7580
1271,M,51,50-59,3,19250
1272,M,38,30-39,3,4912
1273,F,45,40-49,1,7489
1274,M,65,60-69,0,7492
1275,M,48,40-49,0,7489
1276,F,98,90+,0,950
1277,M,56,50-59,0,15000
1278,F,29,20-29,0,2905
1279,F,51,50-59,1,4000
1280,M,32,30-39,2,11744
1281,F,74,70-79,0,5395
1282,M,46,40-49,0,7489
1283,M,54,50-59,0,7578
1284,F,27,20-29,0,2700
1285,M,71,70-79,1,3989
1286,F,45,40-49,2,6141
1287,M,47,40-49,1,6600
1288,M,53,50-59,2,18000
1289,M,69,60-69,0,2208
1290,F,61,60-69,2,7500
1291,M,44,40-49,0,2400
1292,M,56,50-59,1,7000
1293,F,25,20-29,0,7083
1294,M,60,60-69,0,0
1295,M,77,70-79,0,6500
1296,F,35,30-39,1,6426
1297,M,44,40-49,0,12975
1298,F,70,70-79,1,4360
1299,F,26,20-29,0,1550
1300,M,86,80-89,1,6200
1301,F,87,80-89,0,3400
1302,M,45,40-49,2,14166
1303,M,33,30-39,0,4577
1304,F,34,30-39,1,5974
1305,M,33,30-39,3,5300
1306,F,69,60-69,0,9167
1307,M,56,50-59,3,17906
1308,M,51,50-59,2,4333
1309,M,37,30-39,0,2500
1310,F,43,40-49,0,3000
1311,M,50,50-59,2,5258
1312,M,25,20-29,0,2905
1313,F,34,30-39,3,8400
1314,M,74,70-79,1,2524
1315,M,54,50-59,0,8916
1316,F,41,40-49,0,7489
1317,M,56,50-59,1,5600
1318,F,47,40-49,0,7489
1319,F,66,60-69,1,7492
1320,M,30,30-39,0,3166
1321,F,67,60-69,0,5000
1322,M,45,40-49,0,3333
1323,M,29,20-29,2,5800
1324,F,71,70-79,0,3500
1325,M,62,60-69,0,3300
1326,F,38,30-39,2,3351
1327,M,53,50-59,0,7580
1328,M,32,30-39,0,5499
1329,M,54,50-59,1,2200
1330,F,30,30-39,1,4570
1331,M,71,70-79,0,5598
1332,M,50,50-59,0,6930
1333,F,61,60-69,0,3400
1334,M,50,50-59,1,2216
1335,M,71,70-79,0,5598
1336,F,60,60-69,0,2500
1337,M,60,60-69,0,865
1338,F,77,70-79,0,5598
1339,F,50,50-59,0,7580
1340,M,31,30-39,1,15800
1341,F,70,70-79,0,2000
1342,M,60,60-69,0,2900
1343,M,55,50-59,0,6500
1344,F,83,80-89,0,1700
1345,M,78,70-79,0,4759
1346,F,57,50-59,0,7580
1347,M,61,60-69,1,1599
1348,M,85,80-89,0,5067
1349,M,53,50-59,2,5527
1350,F,53,50-59,0,7580
1351,M,61,60-69,2,13458
1352,M,46,40-49,0,5700
1353,F,38,30-39,2,7890
1354,M,64,60-69,0,9000
1355,M,45,40-49,3,5209
1356,F,32,30-39,2,10416
1357,M,39,30-39,0,1200
1358,F,51,50-59,2,4675
1359,F,58,50-59,1,12041
1360,M,32,30-39,0,8375
1361,F,50,50-59,3,4583
1362,M,78,70-79,0,4188
1363,M,40,40-49,0,2704
1364,F,60,60-69,2,8000
1365,M,38,30-39,2,7654
1366,F,65,60-69,0,7000
1367,M,54,50-59,0,6760
1368,M,63,60-69,0,5817
1369,M,56,50-59,0,3100
1370,F,58,50-59,2,7221
1371,M,64,60-69,0,7492
1372,M,43,40-49,0,6641
1373,F,84,80-89,0,4583
1374,M,37,30-39,2,1916
1375,M,38,30-39,0,8950
1376,F,59,50-59,0,4200
1377,M,29,20-29,0,2500
1378,F,26,20-29,0,900
1379,F,43,40-49,2,20500
1380,M,63,60-69,0,7492
1381,F,67,60-69,1,11100
1382,M,70,70-79,0,3500
1383,M,37,30-39,3,6300
1384,F,42,40-49,0,7489
1385,M,64,60-69,0,11360
1386,F,30,30-39,0,2131
1387,M,45,40-49,0,5600
1388,M,51,50-59,0,2500
1389,M,58,50-59,0,17500
1390,F,72,70-79,0,3259
1391,M,49,40-49,1,7200
1392,M,27,20-29,2,800
1393,F,44,40-49,0,8400
1394,M,62,60-69,1,4583
1395,M,54,50-59,0,2210
1396,F,50,50-59,2,11583
1397,M,36,30-39,0,5466
1398,F,61,60-69,2,8999
1399,F,77,70-79,0,5000
1400,M,44,40-49,2,4097
1401,F,34,30-39,0,3750
1402,M,88,80-89,0,1950
1403,M,44,40-49,0,6666
1404,F,56,50-59,0,3300
1405,M,42,40-49,4,16908
1406,F,27,20-29,1,7900
1407,M,66,60-69,0,7492
1408,M,28,20-29,0,1458
1409,M,76,70-79,0,0
1410,F,36,30-39,2,6250
1411,M,36,30-39,0,14175
1412,M,55,50-59,0,1746
1413,F,57,50-59,0,7580
1414,M,63,60-69,1,18800
1415,M,80,80-89,0,299
1416,F,59,50-59,0,7125
1417,M,52,50-59,0,2600
1418,F,34,30-39,1,2500
1419,F,28,20-29,0,2905
1420,M,65,60-69,0,809
1421,F,45,40-49,2,2768
1422,M,68,60-69,2,4338
1423,M,69,60-69,0,3000
1424,F,48,40-49,4,6000
1425,M,36,30-39,0,1400
1426,F,36,30-39,2,3016
1427,M,50,50-59,0,7580
1428,M,64,60-69,0,11859
1429,M,55,50-59,0,3619
1430,F,43,40-49,1,7489
1431,M,53,50-59,1,7580
1432,M,31,30-39,0,5436
1433,F,60,60-69,0,7492
1434,M,43,40-49,3,9825
1435,M,44,40-49,3,7872
1436,F,36,30-39,2,5499
1437,M,56,50-59,1,17800
1438,F,50,50-59,2,8900
1439,F,44,40-49,2,6371
1440,M,58,50-59,0,833
1441,F,44,40-49,0,9166
1442,M,64,60-69,0,10000
1443,M,76,70-79,0,2415
1444,F,42,40-49,4,4000
1445,M,60,60-69,0,7492
1446,F,42,40-49,0,7489
1447,M,47,40-49,2,5600
1448,M,70,70-79,0,11819
1449,M,39,30-39,1,4885
1450,F,45,40-49,4,4762
1451,M,79,70-79,0,5598
1452,M,74,70-79,0,1669
1453,F,38,30-39,2,4750
1454,M,60,60-69,0,4200
1455,M,39,30-39,1,6666
1456,F,45,40-49,4,16667
1457,M,25,20-29,0,5500
1458,F,30,30-39,0,1900
1459,F,87,80-89,0,2000
1460,M,25,20-29,0,3800
1461,F,54,50-59,2,5500
1462,M,59,50-59,0,10500
1463,M,47,40-49,0,0
1464,F,32,30-39,0,5833
1465,M,52,50-59,2,1200
1466,F,40,40-49,0,5343
1467,M,80,80-89,0,4664
1468,M,48,40-49,0,8500
1469,M,51,50-59,0,7844
1470,F,36,30-39,0,9086
1471,M,44,40-49,0,3021
1472,M,57,50-59,1,11000
1473,F,55,50-59,0,7580
1474,M,63,60-69,0,2500
1475,M,60,60-69,0,6882
1476,F,84,80-89,0,5067
1477,M,49,40-49,1,6400
1478,F,75,70-79,0,2473
1479,F,24,20-29,0,4333
1480,M,54,50-59,1,12910
1481,F,61,60-69,0,4500
1482,M,56,50-59,0,7580
1483,M,33,30-39,1,3069
1484,F,62,60-69,2,15761
1485,M,50,50-59,0,7580
1486,F,52,50-59,3,3540
1487,M,67,60-69,0,7492
1488,M,67,60-69,2,14067
1489,M,45,40-49,0,5500
1490,F,85,80-89,0,5067
1491,M,41,40-49,5,7730
1492,M,61,60-69,0,5890
1493,F,43,40-49,4,5958
1494,M,43,40-49,1,16250
1495,M,53,50-59,1,4250
1496,F,54,50-59,3,7580
1497,M,53,50-59,0,6400
1498,F,50,50-59,0,4000
1499,F,78,70-79,0,3464
1500,M,42,40-49,3,9730
1501,F,64,60-69,0,2500
1502,M,60,60-69,0,11210
1503,M,42,40-49,0,1400
1504,F,68,60-69,0,7492
1505,M,53,50-59,2,8157
1506,F,43,40-49,3,7668
1507,M,35,30-39,2,0
1508,M,59,50-59,0,7580
1509,M,64,60-69,1,6900
1510,F,61,60-69,0,7492
1511,M,60,60-69,2,6750
1512,M,42,40-49,2,5050
1513,F,38,30-39,0,6400
1514,M,34,30-39,1,4883
1515,M,67,60-69,0,2500
1516,F,38,30-39,3,2768
1517,M,56,50-59,0,3600
1518,F,51,50-59,3,9000
1519,F,46,40-49,4,7489
1520,M,57,50-59,0,5999
1521,F,64,60-69,0,1554
1522,M,58,50-59,0,4637
1523,M,55,50-59,0,3200
1524,F,40,40-49,1,3709
1525,M,64,60-69,0,7492
1526,F,38,30-39,2,7083
1527,M,62,60-69,0,3000
1528,M,62,60-69,1,10312
1529,M,54,50-59,2,12400
1530,F,44,40-49,0,7489
1531,M,53,50-59,3,6375
1532,M,67,60-69,0,7492
1533,F,41,40-49,0,3750
1534,M,65,60-69,3,6582
1535,M,54,50-59,2,8050
1536,F,28,20-29,0,6000
1537,M,36,30-39,2,8125
1538,F,33,30-39,2,3400
1539,F,59,50-59,0,6316
1540,M,52,50-59,2,8558
1541,F,78,70-79,0,10416
1542,M,37,30-39,3,7100
1543,M,49,40-49,1,8335
1544,F,66,60-69,0,5500
1545,M,41,40-49,2,3400
1546,F,40,40-49,0,3500
1547,M,53,50-59,0,7580
1548,M,49,40-49,0,14583
1549,M,52,50-59,0,5583
1550,F,50,50-59,0,7580
1551,M,33,30-39,0,1300
1552,M,48,40-49,2,2824
1553,F,37,30-39,0,2700
1554,M,46,40-49,4,5290
1555,M,68,60-69,0,10500
1556,F,47,40-49,2,5000
1557,M,60,60-69,0,7492
1558,F,67,60-69,1,6300
1559,F,62,60-69,0,5700
1560,M,51,50-59,2,14700
1561,F,63,60-69,0,9166
1562,M,44,40-49,1,5566
1563,M,46,40-49,2,3866
1564,F,41,40-49,3,8625
1565,M,32,30-39,0,4165
1566,F,64,60-69,4,941
1567,M,61,60-69,0,7500
1568,M,38,30-39,3,5499
1569,M,38,30-39,2,6417
1570,F,30,30-39,0,1200
1571,M,31,30-39,0,5800
1572,M,29,20-29,0,5000
1573,F,28,20-29,0,2096
1574,M,80,80-89,0,5067
1575,M,39,30-39,2,10945
1576,F,65,60-69,1,7492
1577,M,34,30-39,3,6213
1578,F,49,40-49,3,8400
1579,F,43,40-49,1,7489
1580,M,39,30-39,3,9820
1581,F,29,20-29,0,0
1582,M,74,70-79,0,5598
1583,M,58,50-59,0,5878
1584,F,60,60-69,0,7492
1585,M,64,60-69,0,6500
1586,F,67,60-69,0,7492
1587,M,75,70-79,0,1292
1588,M,46,40-49,0,7489
1589,M,57,50-59,0,7580
1590,F,26,20-29,0,5731
1591,M,46,40-49,1,950
1592,M,43,40-49,2,9200
1593,F,86,80-89,0,3783
1594,M,55,50-59,2,5733
1595,M,45,40-49,0,2600
1596,F,34,30-39,0,5499
1597,M,48,40-49,2,8750
1598,F,40,40-49,2,4500
1599,F,66,60-69,0,4250
1600,M,52,50-59,1,2400
1601,F,46,40-49,2,7489
1602,M,53,50-59,2,8750
1603,M,56,50-59,1,7580
1604,F,54,50-59,0,6250
1605,M,57,50-59,0,7580
1606,F,35,30-39,0,5499
1607,M,71,70-79,0,2330
1608,M,61,60-69,0,9400
1609,M,47,40-49,0,7489
1610,F,54,50-59,0,5300
1611,M,49,40-49,1,7489
1612,M,35,30-39,0,5499
1613,F,45,40-49,0,3750
1614,M,63,60-69,0,7492
1615,M,59,50-59,3,7026
1616,F,53,50-59,0,5559
1617,M,63,60-69,0,7492
1618,F,55,50-59,6,4600
1619,F,74,70-79,0,5598
1620,M,50,50-59,0,3800
1621,F,37,30-39,0,5499
1622,M,47,40-49,0,7489
1623,M,73,70-79,0,3400
1624,F,39,30-39,4,5084
1625,M,62,60-69,0,6500
1626,F,66,60-69,0,7492
1627,M,30,30-39,0,5499
1628,M,52,50-59,0,6699
1629,M,51,50-59,0,6748
1630,F,62,60-69,0,5650
1631,M,66,60-69,0,7250
1632,M,58,50-59,0,5355
1633,F,55,50-59,3,12466
1634,M,33,30-39,1,5499
1635,M,53,50-59,1,7580
1636,F,56,50-59,0,7580
1637,M,72,70-79,0,1
1638,F,52,50-59,1,12000
1639,F,30,30-39,0,1649
1640,M,67,60-69,0,9500
1641,F,43,40-49,3,11000
1642,M,48,40-49,0,3170
1643,M,73,70-79,0,5598
1644,F,47,40-49,0,9166
1645,M,75,70-79,0,5598
1646,F,58,50-59,1,4350
1647,M,88,80-89,0,9763
1648,M,28,20-29,0,4161
1649,M,84,80-89,0,4500
1650,F,35,30-39,1,6790
1651,M,66,60-69,0,4597
1652,M,50,50-59,1,7580
1653,F,40,40-49,2,5018
1654,M,38,30-39,0,5499
1655,M,38,30-39,0,8333
1656,F,49,40-49,0,5066
1657,M,40,40-49,2,5752
1658,F,59,50-59,1,4100
1659,F,39,30-39,0,5499
1660,M,30,30-39,2,4300
1661,F,38,30-39,0,4200
1662,M,37,30-39,3,7340
1663,M,83,80-89,1,2237
1664,F,53,50-59,0,7580
1665,M,58,50-59,1,4600
1666,F,64,60-69,1,9649
1667,M,75,70-79,0,5598
1668,M,52,50-59,0,10833
1669,M,54,50-59,0,7580
1670,F,65,60-69,0,1801
1671,M,69,60-69,0,7492
1672,M,38,30-39,0,3749
1673,F,33,30-39,0,8500
1674,M,26,20-29,0,3400
1675,M,47,40-49,0,7489
1676,F,46,40-49,2,7000
1677,M,35,30-39,1,5499
1678,F,70,70-79,0,5503
1679,F,35,30-39,2,5499
1680,M,24,20-29,1,4400
1681,F,67,60-69,0,7492
1682,M,70,70-79,0,5598
1683,M,62,60-69,1,5604
1684,F,80,80-89,1,10000
1685,M,48,40-49,0,4250
1686,F,54,50-59,2,6416
1687,M,36,30-39,0,2768
1688,M,63,60-69,0,6824
1689,M,55,50-59,0,4600
1690,F,47,40-49,4,3299
1691,M,40,40-49,1,5926
1692,M,50,50-59,1,12666
1693,F,57,50-59,0,12417
1694,M,36,30-39,0,3218
1695,M,64,60-69,0,10083
1696,F,34,30-39,0,3600
1697,M,51,50-59,0,2400
1698,F,56,50-59,0,7580
1699,F,52,50-59,0,4266
1700,M,32,30-39,2,3500
1701,F,53,50-59,3,3433
1702,M,55,50-59,3,13000
1703,M,39,30-39,2,50000
1704,F,63,60-69,0,7492
1705,M,40,40-49,2,9000
1706,F,63,60-69,0,5650
1707,M,42,40-49,0,7489
1708,M,58,50-59,0,1040
1709,M,82,80-89,0,8459
1710,F,35,30-39,1,13595
1711,M,40,40-49,3,8750
1712,M,35,30-39,0,2416
1713,F,38,30-39,0,11034
1714,M,24,20-29,0,0
1715,M,36,30-39,0,2800
1716,F,78,70-79,0,5598
1717,M,64,60-69,0,6116
1718,F,71,70-79,0,5598
1719,F,45,40-49,0,7489
1720,M,34,30-39,1,22694
1721,F,37,30-39,2,5871
1722,M,72,70-79,0,5916
1723,M,50,50-59,1,16850
1724,F,55,50-59,0,9167
1725,M,54,50-59,3,9833
1726,F,66,60-69,2,4123
1727,M,78,70-79,0,1457
1728,M,84,80-89,0,5067
1729,M,61,60-69,0,4000
1730,F,27,20-29,0,3000
1731,M,58,50-59,2,8800
1732,M,74,70-79,0,7900
1733,F,51,50-59,1,1400
1734,M,53,50-59,3,8500
1735,M,92,90+,0,4166
1736,F,40,40-49,2,8000
1737,M,73,70-79,1,8900
1738,F,70,70-79,0,10500
1739,F,43,40-49,2,7200
1740,M,59,50-59,1,14117
1741,F,57,50-59,0,2556
1742,M,73,70-79,0,4999
1743,M,59,50-59,0,4832
1744,F,39,30-39,0,9583
1745,M,53,50-59,0,4166
1746,F,41,40-49,1,2200
1747,M,66,60-69,0,3600
1748,M,73,70-79,0,5598
1749,M,48,40-49,1,7489
1750,F,63,60-69,0,3770
1751,M,49,40-49,2,7666
1752,M,66,60-69,0,19666
1753,F,62,60-69,1,10666
1754,M,37,30-39,2,7933
1755,M,25,20-29,1,254
1756,F,41,40-49,1,3000
1757,M,35,30-39,4,3000
1758,F,51,50-59,0,7580
1759,F,55,50-59,2,10500
1760,M,47,40-49,0,6290
1761,F,47,40-49,2,5000
1762,M,73,70-79,0,2500
1763,M,63,60-69,0,19000
1764,F,67,60-69,0,7492
1765,M,51,50-59,0,7580
1766,F,44,40-49,2,7520
1767,M,36,30-39,2,4000
1768,M,71,70-79,0,5000
1769,M,38,30-39,0,9450
1770,F,60,60-69,0,7492
1771,M,43,40-49,0,7489
1772,M,45,40-49,3,2355
1773,F,62,60-69,0,7492
1774,M,60,60-69,0,5191
1775,M,66,60-69,1,11594
1776,F,39,30-39,0,8000
1777,M,59,50-59,0,7580
1778,F,56,50-59,0,7580
1779,F,56,50-59,0,8390
1780,M,31,30-39,0,3500
1781,F,40,40-49,0,3200
1782,M,23,20-29,0,0
1783,M,45,40-49,2,6818
1784,F,63,60-69,0,7492
1785,M,41,40-49,3,8500
1786,F,61,60-69,0,3850
1787,M,53,50-59,0,7580
1788,M,61,60-69,0,11500
1789,M,43,40-49,0,2746
1790,F,65,60-69,0,4639
1791,M,23,20-29,0,200
1792,M,22,20-29,0,864
1793,F,35,30-39,0,100
1794,M,35,30-39,0,3175
1795,M,80,80-89,0,10827
1796,F,76,70-79,0,2444
1797,M,47,40-49,0,5000
1798,F,61,60-69,0,2846
1799,F,51,50-59,0,15000
1800,M,54,50-59,0,3800
1801,F,27,20-29,0,1800
1802,M,40,40-49,1,4200
1803,M,52,50-59,2,10557
1804,F,37,30-39,0,5499
1805,M,37,30-39,1,30200
1806,F,45,40-49,1,11390
1807,M,85,80-89,0,4000
1808,M,65,60-69,0,23801
1809,M,70,70-79,0,6000
1810,F,55,50-59,1,15833
